ultimateparentid,rssd,year,best_match,callReports_sample,summaryOfDeposits_sample,federalReserve_sample
22774,0,2000,1,0,0,0
40332,0,2000,1,0,0,0
92723,0,2000,1,0,0,0
34710,0,2000,1,0,0,0
35734,0,2000,1,0,0,0
88602,0,2000,1,0,0,0
38555,0,2000,1,0,0,0
9651,0,2000,1,0,0,0
36157,0,2000,1,0,0,0
30411,0,2000,1,0,0,0
83541,0,2000,1,0,0,0
756,0,2000,1,0,0,0
35998,0,2000,1,0,0,0
37591,0,2000,1,0,0,0
30410,0,2000,1,0,0,0
40969,0,2000,1,0,0,0
33483,0,2000,1,0,0,0
33415,0,2000,1,0,0,0
34709,0,2000,1,0,0,0
29394,0,2000,1,0,0,0
39795,0,2000,1,0,0,0
34597,0,2000,1,0,0,0
36426,0,2000,1,0,0,0
25043,0,2000,1,0,0,0
15316,0,2000,1,0,0,0
30771,0,2000,1,0,0,0
30942,0,2000,1,0,0,0
95722,0,2000,1,0,0,0
15309,0,2000,1,0,0,0
36376,0,2000,1,0,0,0
83472,0,2000,1,0,0,0
40754,0,2000,1,0,0,0
38966,0,2000,1,0,0,0
40302,0,2000,1,0,0,0
30537,0,2000,1,0,0,0
39258,0,2000,1,0,0,0
36832,0,2000,1,0,0,0
27739,0,2000,1,0,0,0
41031,0,2000,1,0,0,0
39340,0,2000,1,0,0,0
36369,0,2000,1,0,0,0
34118,0,2000,1,0,0,0
36552,0,2000,1,0,0,0
36422,0,2000,1,0,0,0
33676,0,2000,1,0,0,0
36902,0,2000,1,0,0,0
97334,0,2000,1,0,0,0
7157,0,2000,1,0,0,0
40001,0,2000,1,0,0,0
30265,0,2000,1,0,0,0
36418,0,2000,1,0,0,0
83800,0,2000,1,0,0,0
37601,0,2000,1,0,0,0
30943,0,2000,1,0,0,0
38654,0,2000,1,0,0,0
39790,0,2000,1,0,0,0
34083,0,2000,1,0,0,0
34450,0,2000,1,0,0,0
36398,0,2000,1,0,0,0
37911,0,2000,1,0,0,0
14415,0,2000,1,0,0,0
32507,0,2000,1,0,0,0
38607,0,2000,1,0,0,0
22849,0,2000,1,0,0,0
38905,0,2000,1,0,0,0
40896,0,2000,1,0,0,0
38030,0,2000,1,0,0,0
34119,0,2000,1,0,0,0
6235,0,2000,1,0,0,0
36348,0,2000,1,0,0,0
29652,0,2000,1,0,0,0
124406,0,2000,1,0,0,0
23059,0,2000,1,0,0,0
32808,0,2000,1,0,0,0
9345,0,2000,1,0,0,0
20969,0,2000,1,0,0,0
130772,0,2000,1,0,0,0
84771,0,2000,1,0,0,0
83776,0,2000,1,0,0,0
19149,0,2000,1,0,0,0
24350,0,2000,1,0,0,0
84760,0,2000,1,0,0,0
83774,0,2000,1,0,0,0
26073,0,2000,1,0,0,0
21976,0,2000,1,0,0,0
36424,0,2000,1,0,0,0
32999,0,2000,1,0,0,0
33198,0,2000,1,0,0,0
36423,0,2000,1,0,0,0
14126,0,2000,1,0,0,0
30973,0,2000,1,0,0,0
28876,0,2000,1,0,0,0
35714,0,2000,1,0,0,0
30543,0,2000,1,0,0,0
29184,0,2000,1,0,0,0
30984,0,2000,1,0,0,0
84590,0,2000,1,0,0,0
35260,0,2000,1,0,0,0
29257,0,2000,1,0,0,0
32775,0,2000,1,0,0,0
37494,0,2000,1,0,0,0
12747,0,2000,1,0,0,0
17462,0,2000,1,0,0,0
37909,0,2000,1,0,0,0
36374,0,2000,1,0,0,0
21159,0,2000,1,0,0,0
96872,0,2000,1,0,0,0
30592,0,2000,1,0,0,0
33682,0,2000,1,0,0,0
87032,0,2000,1,0,0,0
19148,0,2000,1,0,0,0
33667,0,2000,1,0,0,0
142432,0,2000,1,0,0,0
34885,0,2000,1,0,0,0
37916,0,2000,1,0,0,0
39695,0,2000,1,0,0,0
125346,0,2000,1,0,0,0
33678,0,2000,1,0,0,0
32549,0,2000,1,0,0,0
36401,0,2000,1,0,0,0
22784,0,2000,1,0,0,0
32791,0,2000,1,0,0,0
37590,0,2000,1,0,0,0
8902,0,2000,1,0,0,0
39029,0,2000,1,0,0,0
38608,0,2000,1,0,0,0
29225,0,2000,1,0,0,0
11740,0,2000,1,0,0,0
26086,0,2000,1,0,0,0
39526,0,2000,1,0,0,0
37413,0,2000,1,0,0,0
33677,0,2000,1,0,0,0
30292,0,2000,1,0,0,0
32694,0,2000,1,0,0,0
24118,0,2000,1,0,0,0
35646,0,2000,1,0,0,0
39697,0,2000,1,0,0,0
30098,0,2000,1,0,0,0
145957,0,2000,1,0,0,0
9629,0,2000,1,0,0,0
30452,0,2000,1,0,0,0
83094,0,2000,1,0,0,0
40311,0,2000,1,0,0,0
28117,0,2000,1,0,0,0
22780,0,2000,1,0,0,0
28931,0,2000,1,0,0,0
34905,0,2000,1,0,0,0
83795,0,2000,1,0,0,0
34947,0,2000,1,0,0,0
31571,0,2000,1,0,0,0
38467,0,2000,1,0,0,0
36425,0,2000,1,0,0,0
38308,0,2000,1,0,0,0
23103,0,2000,1,0,0,0
40306,0,2000,1,0,0,0
37918,0,2000,1,0,0,0
88153,0,2000,1,0,0,0
32193,0,2000,1,0,0,0
37917,0,2000,1,0,0,0
36386,0,2000,1,0,0,0
32766,0,2000,1,0,0,0
83799,0,2000,1,0,0,0
84506,0,2000,1,0,0,0
33679,0,2000,1,0,0,0
36429,0,2000,1,0,0,0
38172,0,2000,1,0,0,0
21662,0,2000,1,0,0,0
35383,0,2000,1,0,0,0
37475,0,2000,1,0,0,0
35863,0,2000,1,0,0,0
37866,0,2000,1,0,0,0
39117,0,2000,1,0,0,0
23870,0,2000,1,0,0,0
38159,0,2000,1,0,0,0
162550,0,2000,1,0,0,0
38587,0,2000,1,0,0,0
19181,0,2000,1,0,0,0
36371,0,2000,1,0,0,0
37474,0,2000,1,0,0,0
30267,0,2000,1,0,0,0
14670,0,2000,1,0,0,0
83791,0,2000,1,0,0,0
33493,0,2000,1,0,0,0
6963,0,2000,1,0,0,0
93080,0,2000,1,0,0,0
35846,0,2000,1,0,0,0
90324,0,2000,1,0,0,0
40350,0,2000,1,0,0,0
40307,0,2000,1,0,0,0
36112,0,2000,1,0,0,0
9617,0,2000,1,0,0,0
40267,0,2000,1,0,0,0
38471,0,2001,1,0,0,0
27491,0,2002,1,0,0,0
40332,0,2002,1,0,0,0
12631,0,2002,1,0,0,0
28119,0,2002,1,0,0,0
88136,0,2002,1,0,0,0
36418,0,2002,1,0,0,0
34449,0,2002,1,0,0,0
87041,0,2002,1,0,0,0
37600,0,2002,1,0,0,0
91563,0,2002,1,0,0,0
29395,0,2002,1,0,0,0
92531,0,2002,1,0,0,0
30834,0,2002,1,0,0,0
92095,0,2002,1,0,0,0
94691,0,2002,1,0,0,0
34598,0,2002,1,0,0,0
91839,0,2002,1,0,0,0
91836,0,2002,1,0,0,0
36402,0,2002,1,0,0,0
134884,0,2002,1,0,0,0
98222,0,2002,1,0,0,0
91837,0,2002,1,0,0,0
29021,0,2002,1,0,0,0
93347,0,2002,1,0,0,0
87731,0,2002,1,0,0,0
92684,0,2002,1,0,0,0
30771,0,2002,1,0,0,0
86508,0,2002,1,0,0,0
86579,0,2002,1,0,0,0
86273,0,2002,1,0,0,0
86944,0,2002,1,0,0,0
29682,0,2002,1,0,0,0
92114,0,2002,1,0,0,0
92101,0,2002,1,0,0,0
39349,0,2002,1,0,0,0
26079,0,2002,1,0,0,0
41028,0,2002,1,0,0,0
83536,0,2002,1,0,0,0
17764,0,2002,1,0,0,0
33416,0,2002,1,0,0,0
84843,0,2002,1,0,0,0
26284,0,2002,1,0,0,0
101030,0,2002,1,0,0,0
9993,0,2002,1,0,0,0
18755,0,2002,1,0,0,0
34118,0,2002,1,0,0,0
84456,0,2002,1,0,0,0
30973,0,2002,1,0,0,0
20293,0,2002,1,0,0,0
88092,0,2002,1,0,0,0
87543,0,2002,1,0,0,0
86952,0,2002,1,0,0,0
41168,0,2002,1,0,0,0
91122,0,2002,1,0,0,0
22564,0,2002,1,0,0,0
89798,0,2002,1,0,0,0
91043,0,2002,1,0,0,0
90412,0,2002,1,0,0,0
101371,0,2002,1,0,0,0
40756,0,2002,1,0,0,0
92554,0,2002,1,0,0,0
40174,0,2002,1,0,0,0
93348,0,2002,1,0,0,0
36431,0,2002,1,0,0,0
38467,0,2002,1,0,0,0
32775,0,2002,1,0,0,0
122185,0,2002,1,0,0,0
86941,0,2002,1,0,0,0
91680,0,2002,1,0,0,0
86940,0,2002,1,0,0,0
88911,0,2002,1,0,0,0
87173,0,2002,1,0,0,0
36584,0,2002,1,0,0,0
91872,0,2002,1,0,0,0
93579,0,2002,1,0,0,0
92681,0,2002,1,0,0,0
88012,0,2002,1,0,0,0
91426,0,2002,1,0,0,0
88898,0,2002,1,0,0,0
36347,0,2002,1,0,0,0
37160,0,2002,1,0,0,0
91833,0,2002,1,0,0,0
90464,0,2002,1,0,0,0
88916,0,2002,1,0,0,0
33676,0,2002,1,0,0,0
20817,0,2002,1,0,0,0
34597,0,2002,1,0,0,0
34666,0,2002,1,0,0,0
88097,0,2002,1,0,0,0
85518,0,2002,1,0,0,0
87703,0,2002,1,0,0,0
86451,0,2002,1,0,0,0
30812,0,2002,1,0,0,0
40449,0,2002,1,0,0,0
36902,0,2002,1,0,0,0
88505,0,2002,1,0,0,0
88098,0,2002,1,0,0,0
83777,0,2002,1,0,0,0
91947,0,2002,1,0,0,0
88979,0,2002,1,0,0,0
25043,0,2002,1,0,0,0
89551,0,2002,1,0,0,0
37525,0,2002,1,0,0,0
91123,0,2002,1,0,0,0
93,0,2002,1,0,0,0
83542,0,2002,1,0,0,0
90298,0,2002,1,0,0,0
40708,0,2002,1,0,0,0
6192,0,2002,1,0,0,0
90233,0,2002,1,0,0,0
37474,0,2002,1,0,0,0
9345,0,2002,1,0,0,0
89822,0,2002,1,0,0,0
40980,0,2002,1,0,0,0
41004,0,2002,1,0,0,0
26712,0,2002,1,0,0,0
92655,0,2002,1,0,0,0
40303,0,2002,1,0,0,0
92103,0,2002,1,0,0,0
83800,0,2002,1,0,0,0
36666,0,2002,1,0,0,0
88912,0,2002,1,0,0,0
90098,0,2002,1,0,0,0
130772,0,2002,1,0,0,0
89216,0,2002,1,0,0,0
89106,0,2002,1,0,0,0
87312,0,2002,1,0,0,0
89552,0,2002,1,0,0,0
93354,0,2002,1,0,0,0
36398,0,2002,1,0,0,0
38172,0,2002,1,0,0,0
95349,0,2002,1,0,0,0
36415,0,2002,1,0,0,0
93779,0,2002,1,0,0,0
92142,0,2002,1,0,0,0
24118,0,2002,1,0,0,0
97334,0,2002,1,0,0,0
40308,0,2002,1,0,0,0
88756,0,2002,1,0,0,0
14521,0,2002,1,0,0,0
88603,0,2002,1,0,0,0
151829,0,2002,1,0,0,0
32686,0,2002,1,0,0,0
86514,0,2002,1,0,0,0
29898,0,2002,1,0,0,0
19793,0,2002,1,0,0,0
89786,0,2002,1,0,0,0
34174,0,2002,1,0,0,0
39117,0,2002,1,0,0,0
86631,0,2002,1,0,0,0
86951,0,2002,1,0,0,0
40291,0,2002,1,0,0,0
86953,0,2002,1,0,0,0
40969,0,2002,1,0,0,0
40754,0,2002,1,0,0,0
86788,0,2002,1,0,0,0
89249,0,2002,1,0,0,0
87476,0,2002,1,0,0,0
37960,0,2002,1,0,0,0
84185,0,2002,1,0,0,0
9617,0,2002,1,0,0,0
30936,0,2002,1,0,0,0
23103,0,2002,1,0,0,0
35846,0,2002,1,0,0,0
87555,0,2002,1,0,0,0
22383,0,2002,1,0,0,0
21976,0,2002,1,0,0,0
88765,0,2002,1,0,0,0
38470,0,2002,1,0,0,0
28876,0,2002,1,0,0,0
31292,0,2002,1,0,0,0
33544,0,2002,1,0,0,0
90518,0,2002,1,0,0,0
83455,0,2002,1,0,0,0
87315,0,2002,1,0,0,0
29225,0,2002,1,0,0,0
36348,0,2002,1,0,0,0
92466,0,2002,1,0,0,0
119564,0,2002,1,0,0,0
10239,0,2002,1,0,0,0
87558,0,2002,1,0,0,0
38607,0,2002,1,0,0,0
88766,0,2002,1,0,0,0
19916,0,2002,1,0,0,0
37870,0,2002,1,0,0,0
24172,0,2002,1,0,0,0
39067,0,2002,1,0,0,0
40304,0,2002,1,0,0,0
36126,0,2002,1,0,0,0
151664,0,2002,1,0,0,0
40310,0,2002,1,0,0,0
14377,0,2002,1,0,0,0
35714,0,2002,1,0,0,0
26088,0,2002,1,0,0,0
27451,0,2002,1,0,0,0
88914,0,2002,1,0,0,0
86945,0,2002,1,0,0,0
93346,0,2002,1,0,0,0
83793,0,2002,1,0,0,0
95140,0,2002,1,0,0,0
40971,0,2002,1,0,0,0
89553,0,2002,1,0,0,0
93352,0,2002,1,0,0,0
83776,0,2002,1,0,0,0
34076,0,2002,1,0,0,0
96872,0,2002,1,0,0,0
29209,0,2002,1,0,0,0
87564,0,2002,1,0,0,0
38966,0,2002,1,0,0,0
88764,0,2002,1,0,0,0
91427,0,2002,1,0,0,0
32754,0,2002,1,0,0,0
93356,0,2002,1,0,0,0
41151,0,2002,1,0,0,0
91005,0,2002,1,0,0,0
20694,0,2002,1,0,0,0
84761,0,2002,1,0,0,0
22278,0,2002,1,0,0,0
37601,0,2002,1,0,0,0
88762,0,2002,1,0,0,0
87353,0,2002,1,0,0,0
7216,0,2002,1,0,0,0
88908,0,2002,1,0,0,0
91006,0,2002,1,0,0,0
19148,0,2002,1,0,0,0
28118,0,2002,1,0,0,0
89012,0,2002,1,0,0,0
40497,0,2002,1,0,0,0
89513,0,2002,1,0,0,0
93353,0,2002,1,0,0,0
40302,0,2002,1,0,0,0
87556,0,2002,1,0,0,0
19808,0,2002,1,0,0,0
23059,0,2002,1,0,0,0
93833,0,2002,1,0,0,0
6235,0,2002,1,0,0,0
91262,0,2002,1,0,0,0
40305,0,2002,1,0,0,0
32766,0,2002,1,0,0,0
32490,0,2002,1,0,0,0
89549,0,2002,1,0,0,0
94692,0,2002,1,0,0,0
87313,0,2002,1,0,0,0
21127,0,2002,1,0,0,0
30817,0,2002,1,0,0,0
86946,0,2002,1,0,0,0
88602,0,2002,1,0,0,0
93103,0,2002,1,0,0,0
91042,0,2002,1,0,0,0
28931,0,2002,1,0,0,0
25814,0,2002,1,0,0,0
35843,0,2002,1,0,0,0
33679,0,2002,1,0,0,0
92688,0,2002,1,0,0,0
36430,0,2002,1,0,0,0
88521,0,2002,1,0,0,0
30819,0,2002,1,0,0,0
36552,0,2002,1,0,0,0
86949,0,2002,1,0,0,0
86318,0,2002,1,0,0,0
86279,0,2002,1,0,0,0
30543,0,2002,1,0,0,0
6372,0,2002,1,0,0,0
94693,0,2002,1,0,0,0
36425,0,2002,1,0,0,0
29428,0,2002,1,0,0,0
36157,0,2002,1,0,0,0
40753,0,2002,1,0,0,0
92662,0,2002,1,0,0,0
23107,0,2002,1,0,0,0
89269,0,2002,1,0,0,0
40972,0,2002,1,0,0,0
28196,0,2002,1,0,0,0
14126,0,2002,1,0,0,0
91959,0,2002,1,0,0,0
36423,0,2002,1,0,0,0
36427,0,2002,1,0,0,0
36376,0,2002,1,0,0,0
61679,0,2002,1,0,0,0
34119,0,2002,1,0,0,0
88933,0,2002,1,0,0,0
19533,0,2002,1,0,0,0
6328,0,2002,1,0,0,0
34293,0,2002,1,0,0,0
84620,0,2002,1,0,0,0
86693,0,2002,1,0,0,0
6382,0,2002,1,0,0,0
92685,0,2002,1,0,0,0
88095,0,2002,1,0,0,0
24384,0,2002,1,0,0,0
22849,0,2002,1,0,0,0
36419,0,2002,1,0,0,0
33287,0,2002,1,0,0,0
29394,0,2002,1,0,0,0
28946,0,2002,1,0,0,0
86943,0,2002,1,0,0,0
130462,0,2002,1,0,0,0
83779,0,2002,1,0,0,0
36400,0,2002,1,0,0,0
88913,0,2002,1,0,0,0
33680,0,2002,1,0,0,0
31900,0,2002,1,0,0,0
9555,0,2002,1,0,0,0
40108,0,2002,1,0,0,0
29900,0,2002,1,0,0,0
34446,0,2002,1,0,0,0
91425,0,2002,1,0,0,0
39246,0,2002,1,0,0,0
92545,0,2002,1,0,0,0
39340,0,2002,1,0,0,0
22784,0,2002,1,0,0,0
30942,0,2002,1,0,0,0
86643,0,2002,1,0,0,0
17670,0,2002,1,0,0,0
90163,0,2002,1,0,0,0
83774,0,2002,1,0,0,0
83790,0,2002,1,0,0,0
6368,0,2002,1,0,0,0
89250,0,2002,1,0,0,0
18821,0,2002,1,0,0,0
22475,0,2002,1,0,0,0
14644,0,2002,1,0,0,0
11740,0,2002,1,0,0,0
86393,0,2002,1,0,0,0
88978,0,2002,1,0,0,0
34390,0,2002,1,0,0,0
30934,0,2002,1,0,0,0
19063,0,2002,1,0,0,0
135070,0,2002,1,0,0,0
36529,0,2002,1,0,0,0
146060,0,2002,1,0,0,0
83797,0,2002,1,0,0,0
24946,0,2002,1,0,0,0
38654,0,2002,1,0,0,0
93345,0,2002,1,0,0,0
37918,0,2002,1,0,0,0
102747,0,2002,1,0,0,0
9135,0,2002,1,0,0,0
21075,0,2002,1,0,0,0
33682,0,2002,1,0,0,0
29257,0,2002,1,0,0,0
89510,0,2002,1,0,0,0
95657,0,2002,1,0,0,0
88980,0,2002,1,0,0,0
90125,0,2002,1,0,0,0
31946,0,2002,1,0,0,0
85516,0,2002,1,0,0,0
32776,0,2002,1,0,0,0
83795,0,2002,1,0,0,0
89507,0,2002,1,0,0,0
95139,0,2002,1,0,0,0
91346,0,2002,1,0,0,0
7082,0,2002,1,0,0,0
89548,0,2002,1,0,0,0
90162,0,2002,1,0,0,0
88727,0,2002,1,0,0,0
86950,0,2002,1,0,0,0
86935,0,2002,1,0,0,0
87562,0,2002,1,0,0,0
38933,0,2002,1,0,0,0
88753,0,2002,1,0,0,0
87098,0,2002,1,0,0,0
83805,0,2002,1,0,0,0
93952,0,2002,1,0,0,0
7006,0,2002,1,0,0,0
88761,0,2002,1,0,0,0
90027,0,2002,1,0,0,0
90297,0,2002,1,0,0,0
32778,0,2002,1,0,0,0
89787,0,2002,1,0,0,0
92090,0,2002,1,0,0,0
95595,0,2002,1,0,0,0
30307,0,2002,1,0,0,0
91830,0,2002,1,0,0,0
86787,0,2002,1,0,0,0
129883,0,2002,1,0,0,0
93344,0,2002,1,0,0,0
123929,0,2002,1,0,0,0
32779,0,2002,1,0,0,0
94694,0,2002,1,0,0,0
92264,0,2002,1,0,0,0
40306,0,2002,1,0,0,0
36869,0,2002,1,0,0,0
28117,0,2002,1,0,0,0
40281,0,2002,1,0,0,0
92102,0,2002,1,0,0,0
93342,0,2002,1,0,0,0
88763,0,2002,1,0,0,0
95913,0,2002,1,0,0,0
87570,0,2002,1,0,0,0
87563,0,2002,1,0,0,0
32630,0,2002,1,0,0,0
83799,0,2002,1,0,0,0
87700,0,2002,1,0,0,0
18227,0,2002,1,0,0,0
10021,0,2002,1,0,0,0
31945,0,2002,1,0,0,0
28278,0,2002,1,0,0,0
12434,0,2002,1,0,0,0
19149,0,2002,1,0,0,0
33667,0,2002,1,0,0,0
37915,0,2002,1,0,0,0
9850,0,2002,1,0,0,0
26546,0,2002,1,0,0,0
87552,0,2002,1,0,0,0
36397,0,2002,1,0,0,0
89966,0,2002,1,0,0,0
17280,0,2002,1,0,0,0
84760,0,2002,1,0,0,0
29431,0,2002,1,0,0,0
95890,0,2002,1,0,0,0
83534,0,2002,1,0,0,0
88750,0,2002,1,0,0,0
34378,0,2002,1,0,0,0
34947,0,2002,1,0,0,0
36426,0,2002,1,0,0,0
16546,0,2002,1,0,0,0
82831,0,2002,1,0,0,0
83538,0,2002,1,0,0,0
85768,0,2002,1,0,0,0
91831,0,2002,1,0,0,0
34451,0,2002,1,0,0,0
87554,0,2002,1,0,0,0
83811,0,2002,1,0,0,0
91835,0,2002,1,0,0,0
153006,0,2002,1,0,0,0
99506,0,2002,1,0,0,0
86499,0,2002,1,0,0,0
79944,0,2002,1,0,0,0
89364,0,2002,1,0,0,0
87450,0,2002,1,0,0,0
92682,0,2002,1,0,0,0
80691,0,2002,1,0,0,0
35300,0,2002,1,0,0,0
88752,0,2002,1,0,0,0
33677,0,2002,1,0,0,0
88909,0,2002,1,0,0,0
34083,0,2002,1,0,0,0
34664,0,2002,1,0,0,0
35646,0,2002,1,0,0,0
93698,0,2002,1,0,0,0
83788,0,2002,1,0,0,0
9346,0,2002,1,0,0,0
119920,0,2002,1,0,0,0
98120,0,2002,1,0,0,0
86957,0,2002,1,0,0,0
92524,0,2002,1,0,0,0
38471,0,2002,1,0,0,0
32791,0,2002,1,0,0,0
93697,0,2002,1,0,0,0
92723,0,2002,1,0,0,0
33493,0,2002,1,0,0,0
88869,0,2002,1,0,0,0
91838,0,2002,1,0,0,0
40351,0,2002,1,0,0,0
91124,0,2002,1,0,0,0
83789,0,2002,1,0,0,0
87702,0,2002,1,0,0,0
87054,0,2002,1,0,0,0
40480,0,2002,1,0,0,0
36832,0,2002,1,0,0,0
33702,0,2002,1,0,0,0
92555,0,2002,1,0,0,0
37475,0,2002,1,0,0,0
87016,0,2002,1,0,0,0
33684,0,2002,1,0,0,0
26073,0,2002,1,0,0,0
120789,0,2002,1,0,0,0
92277,0,2002,1,0,0,0
9834,0,2002,1,0,0,0
88759,0,2002,1,0,0,0
93349,0,2002,1,0,0,0
92556,0,2002,1,0,0,0
38587,0,2002,1,0,0,0
83796,0,2002,1,0,0,0
36077,0,2002,1,0,0,0
88934,0,2002,1,0,0,0
142432,0,2002,1,0,0,0
32753,0,2002,1,0,0,0
28880,0,2002,1,0,0,0
3752,0,2002,1,0,0,0
88148,0,2002,1,0,0,0
87553,0,2002,1,0,0,0
90165,0,2002,1,0,0,0
124406,0,2002,1,0,0,0
87311,0,2002,1,0,0,0
30304,0,2002,1,0,0,0
23055,0,2002,1,0,0,0
89508,0,2002,1,0,0,0
36401,0,2002,1,0,0,0
32771,0,2002,1,0,0,0
83773,0,2002,1,0,0,0
91115,0,2002,1,0,0,0
93350,0,2002,1,0,0,0
32021,0,2002,1,0,0,0
7053,0,2002,1,0,0,0
91546,0,2002,1,0,0,0
88757,0,2002,1,0,0,0
92683,0,2002,1,0,0,0
15196,0,2002,1,0,0,0
32491,0,2002,1,0,0,0
24449,0,2002,1,0,0,0
6446,0,2002,1,0,0,0
90296,0,2002,1,0,0,0
7223,0,2002,1,0,0,0
88760,0,2002,1,0,0,0
88754,0,2002,1,0,0,0
40705,0,2002,1,0,0,0
84877,0,2002,1,0,0,0
83798,0,2002,1,0,0,0
89506,0,2002,1,0,0,0
15934,0,2002,1,0,0,0
87962,0,2002,1,0,0,0
35713,0,2002,1,0,0,0
34452,0,2002,1,0,0,0
93951,0,2002,1,0,0,0
3255,0,2002,1,0,0,0
83791,0,2002,1,0,0,0
20082,0,2002,1,0,0,0
92777,0,2002,1,0,0,0
104577,0,2002,1,0,0,0
33950,0,2002,1,0,0,0
35135,0,2002,1,0,0,0
94751,0,2002,1,0,0,0
34450,0,2002,1,0,0,0
92553,0,2002,1,0,0,0
39314,0,2002,1,0,0,0
92698,0,2002,1,0,0,0
93448,0,2002,1,0,0,0
87701,0,2002,1,0,0,0
92775,0,2002,1,0,0,0
27087,0,2002,1,0,0,0
40976,0,2002,1,0,0,0
86956,0,2002,1,0,0,0
22195,0,2002,1,0,0,0
34885,0,2002,1,0,0,0
36372,0,2002,1,0,0,0
85669,0,2002,1,0,0,0
86955,0,2002,1,0,0,0
22731,0,2002,1,0,0,0
104670,0,2002,1,0,0,0
91832,0,2002,1,0,0,0
145957,0,2002,1,0,0,0
91834,0,2002,1,0,0,0
40350,0,2002,1,0,0,0
93748,0,2002,1,0,0,0
30265,0,2002,1,0,0,0
26965,0,2002,1,0,0,0
91576,0,2002,1,0,0,0
89852,0,2002,1,0,0,0
6836,578,2000,1,0,1,0
26712,578,2001,1,0,1,0
6836,578,2001,1,0,1,0
1252,3403,2006,0,1,1,0
126352,3971,2016,1,0,1,1
35717,12179,2001,1,0,1,1
35717,12179,2002,1,0,1,1
35717,12179,2003,1,0,1,1
35717,12179,2004,1,0,1,1
35717,12179,2005,1,0,1,1
35717,12179,2006,1,0,1,1
35717,12179,2007,1,0,1,1
35717,12179,2008,1,0,1,1
35717,12179,2009,1,0,1,1
35717,12179,2010,1,0,1,1
35717,12179,2011,1,0,1,1
35717,12179,2016,1,0,1,1
14083,17147,2016,1,0,1,1
27207,17464,2016,1,0,1,0
27293,22039,1998,0,1,0,0
21624,22048,2016,0,0,1,1
15281,23287,1993,0,0,0,1
161912,35301,2016,1,0,1,1
31892,37435,2016,0,0,1,1
26165,42420,2016,0,0,1,1
104386,42671,2004,1,0,1,0
104386,42671,2005,1,0,1,0
81677,43173,2015,1,0,0,0
81677,43173,2016,1,0,0,0
84205,45551,2005,1,1,1,1
114479,49821,2016,1,0,1,0
118815,50265,1994,0,0,0,1
118815,50265,1995,0,0,0,1
118815,50265,1996,0,0,0,1
118815,50265,1997,0,0,0,1
8838,51262,1989,0,1,0,0
9095,51262,1990,0,1,0,0
9095,51262,1991,0,1,0,0
9095,51262,1992,0,1,0,0
9095,51262,1993,0,1,0,0
9095,51262,1994,0,1,0,0
8838,51262,1995,0,1,0,0
8838,51262,1996,0,1,0,0
40705,54478,2001,1,0,0,1
143981,56258,2016,1,0,1,1
147579,59316,2016,1,0,1,1
27293,65812,2000,0,1,0,0
6323,67656,1997,1,0,1,1
6323,67656,2003,1,0,1,1
6323,67656,2016,1,0,1,1
89255,68774,2001,1,0,1,1
21624,68840,2016,0,0,1,1
93497,74711,2004,0,0,0,1
26514,77851,2016,1,0,1,1
21624,80431,2016,0,0,1,1
5921,81175,1987,1,0,0,1
5921,81175,1988,1,0,0,1
5921,81175,1989,1,0,0,1
5921,81175,1990,1,0,0,1
6327,83834,2016,1,0,1,1
83658,88455,2016,1,0,1,1
15433,95716,2016,0,0,1,0
9850,99376,2016,1,0,1,1
6273,100674,1988,1,0,0,1
6273,100674,1992,1,0,0,1
137517,101019,2016,0,0,1,1
129798,114260,2016,1,0,1,1
89391,119872,2002,1,0,1,1
89391,119872,2010,1,0,1,1
146537,121642,2016,1,0,1,1
109747,125471,2016,1,0,1,1
7904,125707,1995,0,0,1,0
7904,125707,1996,0,0,1,0
7904,125707,1997,0,0,1,0
7904,125707,1998,0,0,1,0
7904,125707,1999,0,0,1,0
7904,125707,2000,0,0,1,0
7904,125707,2001,0,0,1,0
7904,125707,2002,0,0,1,0
7904,125707,2003,0,0,1,0
7904,125707,2004,0,0,1,0
7904,125707,2005,0,0,1,0
7904,125707,2006,0,0,1,0
7904,125707,2007,0,0,1,0
7904,125707,2008,0,0,1,0
7904,125707,2009,0,0,1,0
7904,125707,2010,0,0,1,0
7904,125707,2011,0,0,1,0
7904,125707,2012,0,0,1,0
7904,125707,2013,0,0,1,0
7904,125707,2014,0,0,1,0
7904,125707,2015,0,0,1,0
7904,125707,2016,0,0,1,0
15341,128904,2016,1,0,1,1
8838,129013,1989,0,1,0,0
8838,129013,1990,0,1,0,0
9095,129013,1991,0,1,0,0
8838,129013,1994,0,1,0,0
8838,129013,1995,1,1,0,0
8838,129013,1996,1,1,0,0
8838,129013,1997,1,1,0,0
6273,130671,1995,1,0,1,1
89175,130970,2002,1,0,1,0
89175,130970,2003,1,0,1,0
89175,130970,2004,1,0,1,0
162622,137205,2016,1,0,1,1
116188,137915,2016,1,0,1,1
162541,139553,2016,1,0,1,1
6327,140456,1991,0,0,0,1
117257,143662,2016,0,0,1,1
31892,150576,2004,0,0,1,0
31892,150576,2005,0,0,1,0
31892,150576,2006,0,0,1,0
31892,150576,2007,0,0,1,0
31892,150576,2008,0,0,1,0
31892,150576,2009,0,0,1,0
83658,155777,2016,1,0,1,1
163578,161602,2016,1,0,1,1
10156,164331,2016,1,0,1,1
31892,164854,2016,0,0,1,1
6962,182371,1988,1,0,0,1
